CO_IBGE7,MUNICIPIO,ANO,PIB,POPULACAO_ESTIMADA,PIB_PERCAPTA,empresas_geral,empresas_hospedagem,empresas_saude,empresas_transporte,empresas_alimenticio,empresas_vestuario
2509370,Mato Grosso - PB,2011,13422000,2724.0,4927.312775330396,7.0,0.0,0.0,0.0,1.0,0.0
2509370,Mato Grosso - PB,2012,14962000,2744.0,5452.623906705539,9.0,0.0,0.0,0.0,1.0,0.0
2509370,Mato Grosso - PB,2013,16537000,2821.0,5862.105636299185,11.0,0.0,0.0,0.0,2.0,0.0
2509370,Mato Grosso - PB,2014,19816000,2845.0,6965.202108963093,15.0,0.0,0.0,0.0,2.0,0.0
2509370,Mato Grosso - PB,2015,20541000,2869.0,7159.637504356919,16.0,0.0,0.0,0.0,2.0,0.0
2509370,Mato Grosso - PB,2016,22234000,2892.0,7688.1051175656985,17.0,0.0,0.0,0.0,2.0,0.0
2509370,Mato Grosso - PB,2017,25504000,2915.0,8749.228130360207,22.0,0.0,0.0,0.0,2.0,0.0
2509370,Mato Grosso - PB,2018,25940000,2889.0,8978.885427483558,26.0,0.0,0.0,0.0,2.0,0.0
2509370,Mato Grosso - PB,2019,27427000,2908.0,9431.568088033013,28.0,0.0,0.0,0.0,2.0,0.0
2509370,Mato Grosso - PB,2020,28766000,2926.0,9831.16883116883,35.0,0.0,0.0,0.0,2.0,0.0
2509370,Mato Grosso - PB,2021,31801000,2944.0,10801.970108695652,45.0,0.0,1.0,0.0,2.0,0.0
2509396,Maturéia - PB,2002,9439000,5087.0,1855.5140554354236,15.0,1.0,0.0,0.0,0.0,0.0
2509396,Maturéia - PB,2003,11108000,5113.0,2172.501466849208,16.0,1.0,0.0,0.0,1.0,0.0
2509396,Maturéia - PB,2004,12283000,5166.0,2377.661633759195,16.0,1.0,0.0,0.0,1.0,0.0
2509396,Maturéia - PB,2005,14220000,5196.0,2736.7205542725173,16.0,1.0,0.0,0.0,1.0,0.0
2509396,Maturéia - PB,2006,16903000,5226.0,3234.404898584003,18.0,1.0,0.0,0.0,1.0,0.0
2509396,Maturéia - PB,2007,18646000,,,21.0,1.0,0.0,0.0,1.0,0.0
2509396,Maturéia - PB,2008,21337000,5941.0,3591.482915334119,22.0,1.0,0.0,0.0,1.0,0.0
2509396,Maturéia - PB,2009,25292000,6029.0,4195.057223420136,25.0,1.0,0.0,0.0,1.0,0.0
2509396,Maturéia - PB,2010,27159000,,,26.0,1.0,0.0,0.0,1.0,0.0
2509396,Maturéia - PB,2011,29935000,6009.0,4981.694125478449,32.0,1.0,0.0,0.0,1.0,0.0
2509396,Maturéia - PB,2012,31793000,6076.0,5232.554312047399,38.0,1.0,0.0,0.0,1.0,0.0
2509396,Maturéia - PB,2013,36470000,6283.0,5804.551965621518,42.0,1.0,0.0,0.0,1.0,0.0
2509396,Maturéia - PB,2014,42476000,6363.0,6675.467546754676,47.0,1.0,0.0,0.0,1.0,0.0
2509396,Maturéia - PB,2015,43354000,6441.0,6730.942400248408,53.0,1.0,0.0,0.0,2.0,0.0
2509396,Maturéia - PB,2016,47200000,6516.0,7243.707796193984,58.0,1.0,0.0,0.0,2.0,0.0
2509396,Maturéia - PB,2017,50512000,6587.0,7668.4378320935175,72.0,1.0,0.0,0.0,3.0,0.0
2509396,Maturéia - PB,2018,51351000,6506.0,7892.868121733784,91.0,2.0,1.0,0.0,5.0,0.0
2509396,Maturéia - PB,2019,54064000,6569.0,8230.172020094382,105.0,2.0,1.0,0.0,7.0,0.0
2509396,Maturéia - PB,2020,55539000,6630.0,8376.923076923076,122.0,3.0,3.0,0.0,7.0,0.0
2509396,Maturéia - PB,2021,61811000,6690.0,9239.31240657698,177.0,3.0,3.0,3.0,7.0,0.0
2509404,Mogeiro - PB,2002,23293000,13218.0,1762.2181873203208,18.0,0.0,0.0,0.0,1.0,0.0
2509404,Mogeiro - PB,2003,31411000,13211.0,2377.639845583226,18.0,0.0,0.0,0.0,1.0,0.0
2509404,Mogeiro - PB,2004,33498000,13198.0,2538.1118351265345,21.0,0.0,0.0,0.0,1.0,0.0
2509404,Mogeiro - PB,2005,36391000,13191.0,2758.7749222955044,23.0,0.0,0.0,0.0,1.0,0.0
2509404,Mogeiro - PB,2006,44862000,13184.0,3402.760922330097,24.0,0.0,0.0,0.0,1.0,0.0
2509404,Mogeiro - PB,2007,42380000,,,26.0,0.0,0.0,0.0,1.0,0.0
2509404,Mogeiro - PB,2008,53080000,12502.0,4245.720684690449,29.0,0.0,0.0,0.0,1.0,0.0
2509404,Mogeiro - PB,2009,56052000,12504.0,4482.725527831094,33.0,0.0,0.0,0.0,1.0,0.0
2509404,Mogeiro - PB,2010,62629000,,,35.0,0.0,0.0,0.0,2.0,0.0
2509404,Mogeiro - PB,2011,65094000,12468.0,5220.885466794995,39.0,0.0,0.0,0.0,2.0,0.0
2509404,Mogeiro - PB,2012,71203000,13178.0,5403.171953255426,49.0,0.0,0.0,0.0,2.0,0.0
2509404,Mogeiro - PB,2013,90098000,13349.0,6749.419432167204,59.0,0.0,0.0,2.0,2.0,0.0
2509404,Mogeiro - PB,2014,99475000,13333.0,7460.811520288007,71.0,0.0,0.0,3.0,3.0,0.0
2509404,Mogeiro - PB,2015,108240000,13317.0,8127.956747015093,89.0,0.0,0.0,3.0,6.0,0.0
2509404,Mogeiro - PB,2016,115156000,13300.0,8658.345864661655,106.0,0.0,0.0,4.0,9.0,0.0
2509404,Mogeiro - PB,2017,129981000,13286.0,9783.305735360529,129.0,0.0,1.0,4.0,12.0,1.0
2509404,Mogeiro - PB,2018,128304000,13308.0,9641.118124436429,145.0,2.0,2.0,4.0,14.0,1.0
2509404,Mogeiro - PB,2019,135376000,13284.0,10190.90635350798,168.0,2.0,2.0,4.0,16.0,1.0
2509404,Mogeiro - PB,2020,164346000,13261.0,12393.183017871956,202.0,2.0,2.0,5.0,19.0,1.0
2509404,Mogeiro - PB,2021,164372000,13238.0,12416.6792566853,244.0,2.0,2.0,7.0,24.0,1.0
2509503,Montadas - PB,2002,9047000,3997.0,2263.447585689267,5.0,0.0,0.0,0.0,0.0,0.0
2509503,Montadas - PB,2003,9897000,4010.0,2468.0798004987532,5.0,0.0,0.0,0.0,0.0,0.0
2509503,Montadas - PB,2004,11729000,4037.0,2905.375278672281,9.0,0.0,0.0,0.0,0.0,0.0
2509503,Montadas - PB,2005,13058000,4052.0,3222.606120434353,9.0,0.0,0.0,0.0,0.0,0.0
2509503,Montadas - PB,2006,14454000,4067.0,3553.9709859847553,10.0,0.0,0.0,0.0,1.0,0.0
2509503,Montadas - PB,2007,15675000,,,12.0,0.0,0.0,0.0,1.0,0.0
2509503,Montadas - PB,2008,18899000,4681.0,4037.3851741080966,13.0,0.0,0.0,0.0,1.0,0.0
2509503,Montadas - PB,2009,18720000,4750.0,3941.0526315789475,15.0,0.0,0.0,0.0,1.0,0.0
2509503,Montadas - PB,2010,21338000,,,18.0,0.0,0.0,0.0,1.0,0.0
2509503,Montadas - PB,2011,24666000,5069.0,4866.048530282107,24.0,0.0,0.0,0.0,1.0,0.0
2509503,Montadas - PB,2012,25871000,5145.0,5028.377065111759,30.0,0.0,0.0,0.0,1.0,0.0
2509503,Montadas - PB,2013,30501000,5351.0,5700.05606428705,35.0,0.0,0.0,0.0,1.0,0.0
2509503,Montadas - PB,2014,41644000,5441.0,7653.740121301232,42.0,0.0,0.0,0.0,3.0,0.0
2509503,Montadas - PB,2015,71070000,5528.0,12856.367583212736,49.0,0.0,0.0,0.0,3.0,0.0
2509503,Montadas - PB,2016,61490000,5611.0,10958.830867937979,56.0,0.0,0.0,0.0,3.0,0.0
2509503,Montadas - PB,2017,61437000,5691.0,10795.466526093833,66.0,0.0,1.0,0.0,5.0,0.0
2509503,Montadas - PB,2018,46844000,5598.0,8367.988567345481,74.0,0.0,3.0,0.0,5.0,0.0
2509503,Montadas - PB,2019,48751000,5669.0,8599.57664491092,88.0,0.0,3.0,2.0,5.0,0.0
2509503,Montadas - PB,2020,52421000,5738.0,9135.761589403974,96.0,0.0,4.0,2.0,6.0,0.0
2509503,Montadas - PB,2021,55245000,5806.0,9515.156734412676,123.0,0.0,4.0,3.0,8.0,0.0
2509602,Monte Horebe - PB,2002,8619000,4124.0,2089.96120271581,8.0,0.0,0.0,1.0,0.0,0.0
2509602,Monte Horebe - PB,2003,9154000,4130.0,2216.4648910411624,10.0,0.0,0.0,1.0,0.0,0.0
2509602,Monte Horebe - PB,2004,9824000,4142.0,2371.8010622887496,,,,,,
2509602,Monte Horebe - PB,2005,10527000,4149.0,2537.237888647867,11.0,0.0,0.0,1.0,0.0,0.0
2509602,Monte Horebe - PB,2006,12962000,4156.0,3118.864292589028,14.0,0.0,0.0,1.0,0.0,0.0
2509602,Monte Horebe - PB,2007,14186000,,,23.0,0.0,0.0,1.0,1.0,0.0
2509602,Monte Horebe - PB,2008,17363000,4466.0,3887.8190774742498,24.0,0.0,0.0,1.0,1.0,0.0
2509602,Monte Horebe - PB,2009,18354000,4498.0,4080.4802134281904,24.0,0.0,0.0,1.0,1.0,0.0
2509602,Monte Horebe - PB,2010,19956000,,,30.0,0.0,0.0,1.0,1.0,0.0
2509602,Monte Horebe - PB,2011,22692000,4539.0,4999.3390614672835,41.0,0.0,0.0,1.0,2.0,0.0
2509602,Monte Horebe - PB,2012,24551000,4568.0,5374.562171628721,47.0,0.0,0.0,1.0,2.0,0.0
2509602,Monte Horebe - PB,2013,26885000,4688.0,5734.8549488054605,55.0,0.0,0.0,1.0,2.0,0.0
2509602,Monte Horebe - PB,2014,31851000,4724.0,6742.37933954276,62.0,0.0,0.0,1.0,2.0,0.0
2509602,Monte Horebe - PB,2015,31514000,4759.0,6621.979407438537,69.0,0.0,0.0,1.0,2.0,0.0
2509602,Monte Horebe - PB,2016,33482000,4793.0,6985.604005841853,77.0,0.0,2.0,1.0,2.0,0.0
2509602,Monte Horebe - PB,2017,36881000,4825.0,7643.730569948187,81.0,0.0,2.0,1.0,3.0,1.0
2509602,Monte Horebe - PB,2018,36491000,4789.0,7619.753602004594,87.0,0.0,2.0,1.0,3.0,1.0
2509602,Monte Horebe - PB,2019,36239000,4816.0,7524.709302325581,91.0,0.0,2.0,1.0,3.0,1.0
2509602,Monte Horebe - PB,2020,43364000,4842.0,8955.803387030153,98.0,0.0,2.0,1.0,3.0,1.0
2509602,Monte Horebe - PB,2021,48074000,4867.0,9877.54263406616,116.0,0.0,3.0,1.0,3.0,1.0
2509701,Monteiro - PB,2002,57757000,27821.0,2076.0217102188994,110.0,1.0,4.0,1.0,4.0,2.0
2509701,Monteiro - PB,2003,66953000,27883.0,2401.212208155507,130.0,2.0,5.0,3.0,4.0,2.0
2509701,Monteiro - PB,2004,75735000,28013.0,2703.5662014064897,144.0,2.0,5.0,3.0,4.0,2.0
2509701,Monteiro - PB,2005,82665000,28085.0,2943.3861491899593,158.0,2.0,5.0,3.0,4.0,2.0
2509701,Monteiro - PB,2006,92881000,28156.0,3298.7995453899703,169.0,2.0,5.0,3.0,5.0,3.0
2509701,Monteiro - PB,2007,122225000,,,192.0,3.0,5.0,3.0,7.0,3.0
2509701,Monteiro - PB,2008,147481000,30807.0,4787.256143084364,204.0,3.0,6.0,4.0,8.0,3.0
2509701,Monteiro - PB,2009,168645000,31100.0,5422.6688102893895,227.0,5.0,6.0,4.0,8.0,3.0
2509701,Monteiro - PB,2010,188005000,,,272.0,5.0,8.0,4.0,13.0,5.0
2509701,Monteiro - PB,2011,206980000,31095.0,6656.375623090529,334.0,5.0,8.0,5.0,21.0,9.0
2509701,Monteiro - PB,2012,240978000,31330.0,7691.605489945739,398.0,5.0,9.0,7.0,31.0,9.0
2509701,Monteiro - PB,2013,285995000,32211.0,8878.799167986092,476.0,6.0,10.0,8.0,39.0,12.0
2509701,Monteiro - PB,2014,343654000,32498.0,10574.619976613945,523.0,7.0,10.0,9.0,44.0,12.0
2509701,Monteiro - PB,2015,406205000,32774.0,12394.123390492463,589.0,8.0,11.0,12.0,50.0,12.0
2509701,Monteiro - PB,2016,449303000,33039.0,13599.170677078604,669.0,9.0,12.0,17.0,56.0,15.0
2509701,Monteiro - PB,2017,495876000,33294.0,14893.854748603351,759.0,9.0,14.0,19.0,64.0,16.0
2509701,Monteiro - PB,2018,523757000,33007.0,15868.058290665616,862.0,10.0,17.0,22.0,75.0,17.0
2509701,Monteiro - PB,2019,576911000,33222.0,17365.330202877612,968.0,10.0,22.0,27.0,90.0,19.0
2509701,Monteiro - PB,2020,577991000,33433.0,17288.038764095356,1109.0,10.0,26.0,29.0,100.0,20.0
2509701,Monteiro - PB,2021,635380000,33638.0,18888.756763184494,1318.0,12.0,28.0,45.0,121.0,26.0
2509800,Mulungu - PB,2002,16384000,9293.0,1763.0474550737115,8.0,0.0,0.0,0.0,1.0,0.0
2509800,Mulungu - PB,2003,19499000,9126.0,2136.642559719483,10.0,0.0,0.0,0.0,2.0,0.0
2509800,Mulungu - PB,2004,20840000,8176.0,2548.9236790606656,10.0,0.0,0.0,0.0,2.0,0.0
2509800,Mulungu - PB,2005,23931000,7995.0,2993.2457786116324,12.0,0.0,0.0,0.0,2.0,0.0
2509800,Mulungu - PB,2006,26437000,7816.0,3382.4206755373593,12.0,0.0,0.0,0.0,2.0,0.0
2509800,Mulungu - PB,2007,29703000,,,18.0,0.0,0.0,0.0,2.0,0.0
2509800,Mulungu - PB,2008,33986000,9577.0,3548.7104521248825,19.0,0.0,0.0,0.0,2.0,0.0
2509800,Mulungu - PB,2009,38383000,9629.0,3986.1875584172813,19.0,0.0,0.0,0.0,2.0,0.0
2509800,Mulungu - PB,2010,42074000,,,23.0,0.0,0.0,0.0,2.0,0.0
2509800,Mulungu - PB,2011,47823000,9506.0,5030.822638333684,36.0,0.0,0.0,0.0,2.0,0.0
2509800,Mulungu - PB,2012,52206000,9542.0,5471.1800461119265,44.0,0.0,0.0,0.0,2.0,0.0
2509800,Mulungu - PB,2013,62193000,9750.0,6378.7692307692305,53.0,0.0,0.0,0.0,2.0,0.0
2509800,Mulungu - PB,2014,63467000,9796.0,6478.868926092283,63.0,0.0,0.0,0.0,4.0,0.0
2509800,Mulungu - PB,2015,64877000,9840.0,6593.191056910569,67.0,0.0,0.0,0.0,5.0,0.0
2509800,Mulungu - PB,2016,68281000,9882.0,6909.63367739324,75.0,0.0,0.0,0.0,6.0,0.0
2509800,Mulungu - PB,2017,76930000,9922.0,7753.477121548075,83.0,0.0,0.0,0.0,6.0,0.0
2509800,Mulungu - PB,2018,76535000,9878.0,7748.025916177364,103.0,0.0,1.0,1.0,8.0,0.0
2509800,Mulungu - PB,2019,81247000,9902.0,8205.110078771966,122.0,0.0,1.0,2.0,10.0,0.0
2509800,Mulungu - PB,2020,88690000,9932.0,8929.722110350383,137.0,0.0,1.0,3.0,11.0,0.0
2509800,Mulungu - PB,2021,98150000,9962.0,9852.439269223047,170.0,0.0,2.0,4.0,12.0,2.0
2509909,Natuba - PB,2002,18699000,10339.0,1808.5888383789534,16.0,0.0,0.0,0.0,3.0,0.0
2509909,Natuba - PB,2003,22269000,10235.0,2175.769418661456,16.0,0.0,0.0,0.0,3.0,0.0
2509909,Natuba - PB,2004,24408000,10017.0,2436.657681940701,,,,,,
2509909,Natuba - PB,2005,24884000,9897.0,2514.297261796504,16.0,0.0,0.0,0.0,3.0,0.0
2509909,Natuba - PB,2006,29457000,9777.0,3012.8873887695613,17.0,0.0,0.0,0.0,3.0,0.0
2509909,Natuba - PB,2007,29843000,,,18.0,0.0,0.0,0.0,4.0,0.0
2509909,Natuba - PB,2008,34848000,10510.0,3315.6993339676496,19.0,0.0,0.0,0.0,4.0,0.0
2509909,Natuba - PB,2009,37171000,10495.0,3541.7818008575514,20.0,0.0,0.0,0.0,4.0,0.0
2509909,Natuba - PB,2010,41947000,,,24.0,0.0,0.0,0.0,4.0,0.0
2509909,Natuba - PB,2011,50721000,10567.0,4799.9432194568,28.0,0.0,0.0,0.0,4.0,0.0
2509909,Natuba - PB,2012,52715000,10278.0,5128.916131543102,32.0,0.0,0.0,0.0,5.0,0.0
2509909,Natuba - PB,2013,62873000,10439.0,6022.894913305872,38.0,0.0,0.0,0.0,5.0,0.0
2509909,Natuba - PB,2014,67837000,10445.0,6494.686452848253,42.0,0.0,0.0,0.0,5.0,0.0
2509909,Natuba - PB,2015,67389000,10450.0,6448.708133971292,45.0,0.0,0.0,0.0,5.0,0.0
2509909,Natuba - PB,2016,76857000,10455.0,7351.219512195122,51.0,0.0,1.0,0.0,5.0,0.0
2509909,Natuba - PB,2017,80816000,10460.0,7726.195028680689,55.0,0.0,1.0,0.0,5.0,0.0
2509909,Natuba - PB,2018,81796000,10458.0,7821.380761139797,65.0,0.0,1.0,0.0,7.0,0.0
2509909,Natuba - PB,2019,85890000,10454.0,8215.993877941457,72.0,0.0,1.0,1.0,7.0,1.0
2509909,Natuba - PB,2020,92138000,10451.0,8816.189838292987,81.0,0.0,1.0,2.0,7.0,1.0
2509909,Natuba - PB,2021,95465000,10449.0,9136.280983826204,94.0,0.0,1.0,2.0,11.0,1.0
2510006,Nazarezinho - PB,2002,12600000,7241.0,1740.0911476315425,12.0,0.0,0.0,0.0,1.0,0.0
2510006,Nazarezinho - PB,2003,14045000,7226.0,1943.6756158317187,13.0,0.0,0.0,0.0,1.0,0.0
2510006,Nazarezinho - PB,2004,15993000,7196.0,2222.48471372985,15.0,0.0,0.0,0.0,1.0,0.0
2510006,Nazarezinho - PB,2005,17869000,7179.0,2489.0653294330687,16.0,0.0,0.0,0.0,2.0,0.0
2510006,Nazarezinho - PB,2006,20867000,7163.0,2913.1648750523523,16.0,0.0,0.0,0.0,2.0,0.0
2510006,Nazarezinho - PB,2007,21111000,,,21.0,0.0,0.0,0.0,2.0,0.0
2510006,Nazarezinho - PB,2008,25509000,7245.0,3520.9109730848863,25.0,0.0,0.0,0.0,2.0,0.0
2510006,Nazarezinho - PB,2009,29216000,7248.0,4030.9050772626933,29.0,0.0,0.0,0.0,2.0,0.0
2510006,Nazarezinho - PB,2010,32069000,,,35.0,0.0,0.0,0.0,2.0,0.0
2510006,Nazarezinho - PB,2011,34337000,7266.0,4725.708780622075,41.0,0.0,0.0,0.0,2.0,0.0
2510006,Nazarezinho - PB,2012,39181000,7252.0,5402.7854384997245,46.0,0.0,2.0,0.0,2.0,0.0
2510006,Nazarezinho - PB,2013,43170000,7342.0,5879.86924543721,49.0,0.0,2.0,0.0,3.0,0.0
2510006,Nazarezinho - PB,2014,47861000,7330.0,6529.467939972715,55.0,0.0,2.0,1.0,3.0,0.0
2510006,Nazarezinho - PB,2015,50592000,7318.0,6913.364307187756,63.0,0.0,4.0,1.0,4.0,0.0
2510006,Nazarezinho - PB,2016,54151000,7307.0,7410.838921582044,73.0,0.0,4.0,1.0,6.0,0.0
2510006,Nazarezinho - PB,2017,57529000,7296.0,7885.00548245614,85.0,0.0,4.0,1.0,7.0,1.0
2510006,Nazarezinho - PB,2018,58108000,7312.0,7946.936542669584,99.0,0.0,4.0,2.0,8.0,1.0
2510006,Nazarezinho - PB,2019,58979000,7301.0,8078.208464593891,108.0,0.0,4.0,2.0,10.0,1.0
2510006,Nazarezinho - PB,2020,60640000,7286.0,8322.810870161955,128.0,0.0,4.0,2.0,14.0,1.0
2510006,Nazarezinho - PB,2021,65965000,7271.0,9072.342181268052,143.0,0.0,4.0,3.0,14.0,1.0
2510105,Nova Floresta - PB,2002,18057000,9876.0,1828.3718104495747,29.0,0.0,0.0,0.0,1.0,0.0
2510105,Nova Floresta - PB,2003,20966000,10088.0,2078.3108643933388,31.0,0.0,0.0,0.0,1.0,0.0
2510105,Nova Floresta - PB,2004,23016000,10531.0,2185.54743139303,41.0,0.0,0.0,0.0,1.0,0.0
2510105,Nova Floresta - PB,2005,25629000,10777.0,2378.120070520553,46.0,0.0,0.0,0.0,2.0,0.0
2510105,Nova Floresta - PB,2006,30474000,11020.0,2765.3357531760435,51.0,0.0,0.0,1.0,2.0,0.0
2510105,Nova Floresta - PB,2007,32525000,,,53.0,0.0,0.0,1.0,2.0,0.0
2510105,Nova Floresta - PB,2008,37671000,10310.0,3653.8312318137732,58.0,0.0,0.0,1.0,2.0,0.0
2510105,Nova Floresta - PB,2009,42028000,10392.0,4044.264819091609,73.0,0.0,0.0,1.0,2.0,0.0
2510105,Nova Floresta - PB,2010,48015000,,,85.0,0.0,0.0,2.0,3.0,0.0
2510105,Nova Floresta - PB,2011,51748000,10524.0,4917.141771189662,114.0,0.0,0.0,2.0,3.0,0.0
2510105,Nova Floresta - PB,2012,57156000,10514.0,5436.180330987255,133.0,0.0,0.0,2.0,4.0,0.0
2510105,Nova Floresta - PB,2013,63433000,10661.0,5950.004689991558,146.0,0.0,0.0,2.0,4.0,0.0
2510105,Nova Floresta - PB,2014,69971000,10655.0,6566.963866729235,172.0,1.0,2.0,3.0,4.0,0.0
2510105,Nova Floresta - PB,2015,76349000,10650.0,7168.920187793427,193.0,2.0,2.0,5.0,5.0,0.0
2510105,Nova Floresta - PB,2016,79904000,10644.0,7506.952273581361,213.0,2.0,4.0,5.0,6.0,0.0
2510105,Nova Floresta - PB,2017,82903000,10639.0,7792.367703731554,239.0,2.0,6.0,6.0,7.0,0.0
2510105,Nova Floresta - PB,2018,84849000,10651.0,7966.294244671862,262.0,2.0,7.0,6.0,10.0,0.0
2510105,Nova Floresta - PB,2019,88924000,10638.0,8359.090054521526,285.0,2.0,7.0,7.0,10.0,0.0
2510105,Nova Floresta - PB,2020,90901000,10626.0,8554.58309806136,317.0,2.0,8.0,7.0,12.0,0.0
2510105,Nova Floresta - PB,2021,99606000,10614.0,9384.39796495195,358.0,3.0,10.0,8.0,14.0,0.0
2510204,Nova Olinda - PB,2002,11582000,6511.0,1778.8358163108585,12.0,0.0,0.0,0.0,0.0,0.0
2510204,Nova Olinda - PB,2003,12870000,6537.0,1968.793024323084,12.0,0.0,0.0,0.0,0.0,0.0
2510204,Nova Olinda - PB,2004,14378000,6590.0,2181.7905918057663,,,,,,
2510204,Nova Olinda - PB,2005,16612000,6619.0,2509.7446744221184,14.0,0.0,0.0,0.0,0.0,0.0
2510204,Nova Olinda - PB,2006,18537000,6648.0,2788.357400722022,17.0,0.0,0.0,0.0,0.0,0.0
2510204,Nova Olinda - PB,2007,19047000,,,22.0,0.0,0.0,0.0,1.0,0.0
2510204,Nova Olinda - PB,2008,21396000,6461.0,3311.5616777588607,23.0,0.0,0.0,0.0,1.0,0.0
2510204,Nova Olinda - PB,2009,23475000,6455.0,3636.7157242447715,25.0,0.0,0.0,0.0,1.0,0.0
2510204,Nova Olinda - PB,2010,26508000,,,26.0,0.0,0.0,0.0,1.0,0.0
2510204,Nova Olinda - PB,2011,28269000,6041.0,4679.523257738785,30.0,0.0,0.0,0.0,1.0,0.0
2510204,Nova Olinda - PB,2012,31210000,6012.0,5191.284098469727,32.0,0.0,0.0,0.0,1.0,0.0
2510204,Nova Olinda - PB,2013,33876000,6058.0,5591.944536150545,40.0,0.0,0.0,0.0,1.0,0.0
2510204,Nova Olinda - PB,2014,38372000,6028.0,6365.627073656271,49.0,0.0,0.0,0.0,1.0,0.0
2510204,Nova Olinda - PB,2015,41339000,5999.0,6890.981830305051,53.0,0.0,0.0,0.0,1.0,0.0
2510204,Nova Olinda - PB,2016,42925000,5971.0,7188.913079886116,56.0,0.0,1.0,0.0,1.0,0.0
2510204,Nova Olinda - PB,2017,47954000,5944.0,8067.631224764468,61.0,0.0,2.0,0.0,1.0,0.0
2510204,Nova Olinda - PB,2018,48725000,5978.0,8150.719304115089,67.0,0.0,3.0,0.0,1.0,0.0
2510204,Nova Olinda - PB,2019,51579000,5949.0,8670.196671709531,76.0,0.0,3.0,0.0,1.0,0.0
2510204,Nova Olinda - PB,2020,52554000,5920.0,8877.364864864865,86.0,0.0,3.0,1.0,1.0,0.0
2510204,Nova Olinda - PB,2021,57802000,5892.0,9810.251188051596,105.0,0.0,4.0,2.0,2.0,0.0
2510303,Nova Palmeira - PB,2002,7695000,3626.0,2122.173193601765,8.0,0.0,0.0,0.0,1.0,0.0
2510303,Nova Palmeira - PB,2003,8412000,3651.0,2304.026294165982,10.0,0.0,0.0,0.0,1.0,0.0
2510303,Nova Palmeira - PB,2004,9352000,3703.0,2525.5198487712664,10.0,0.0,0.0,0.0,1.0,0.0
2510303,Nova Palmeira - PB,2005,11143000,3732.0,2985.798499464094,12.0,0.0,0.0,0.0,1.0,0.0
2510303,Nova Palmeira - PB,2006,12889000,3760.0,3427.925531914894,13.0,0.0,0.0,0.0,1.0,0.0
2510303,Nova Palmeira - PB,2007,13684000,,,14.0,0.0,0.0,0.0,1.0,0.0
2510303,Nova Palmeira - PB,2008,16314000,4042.0,4036.1207323107374,15.0,0.0,0.0,0.0,1.0,0.0
2510303,Nova Palmeira - PB,2009,18767000,4087.0,4591.876682162956,17.0,0.0,0.0,0.0,1.0,0.0
2510303,Nova Palmeira - PB,2010,21237000,,,25.0,0.0,0.0,0.0,2.0,1.0
2510303,Nova Palmeira - PB,2011,22821000,4422.0,5160.78697421981,29.0,0.0,0.0,0.0,2.0,1.0
2510303,Nova Palmeira - PB,2012,25073000,4480.0,5596.651785714285,34.0,0.0,0.0,0.0,2.0,1.0
2510303,Nova Palmeira - PB,2013,29213000,4647.0,6286.421347105659,38.0,0.0,0.0,0.0,2.0,1.0
2510303,Nova Palmeira - PB,2014,32157000,4717.0,6817.256730973076,43.0,0.0,0.0,0.0,3.0,1.0
2510303,Nova Palmeira - PB,2015,36613000,4784.0,7653.219063545151,51.0,0.0,1.0,0.0,4.0,1.0
2510303,Nova Palmeira - PB,2016,38786000,4849.0,7998.762631470407,58.0,0.0,1.0,0.0,4.0,1.0
2510303,Nova Palmeira - PB,2017,39415000,4910.0,8027.494908350305,69.0,0.0,1.0,0.0,5.0,2.0
2510303,Nova Palmeira - PB,2018,41784000,4840.0,8633.05785123967,83.0,0.0,1.0,1.0,6.0,2.0
2510303,Nova Palmeira - PB,2019,43449000,4906.0,8856.29841011007,95.0,0.0,1.0,1.0,7.0,2.0
2510303,Nova Palmeira - PB,2020,42407000,4959.0,8551.52248437185,111.0,0.0,1.0,1.0,8.0,2.0
2510303,Nova Palmeira - PB,2021,48983000,5011.0,9775.09479145879,148.0,0.0,1.0,1.0,12.0,2.0
2510402,Olho d'Água - PB,2002,13440000,7562.0,1777.3075905845014,9.0,0.0,0.0,0.0,0.0,0.0
2510402,Olho d'Água - PB,2003,15352000,7437.0,2064.273228452333,9.0,0.0,0.0,0.0,0.0,0.0
2510402,Olho d'Água - PB,2004,16750000,7175.0,2334.4947735191636,10.0,0.0,0.0,0.0,0.0,0.0
2510402,Olho d'Água - PB,2005,17829000,7030.0,2536.130867709815,11.0,0.0,0.0,0.0,0.0,0.0
2510402,Olho d'Água - PB,2006,20870000,6886.0,3030.7871042695324,11.0,0.0,0.0,0.0,0.0,0.0
2510402,Olho d'Água - PB,2007,22148000,,,13.0,0.0,0.0,0.0,0.0,0.0
2510402,Olho d'Água - PB,2008,25674000,7666.0,3349.0738325071748,17.0,0.0,0.0,0.0,0.0,0.0
2510402,Olho d'Água - PB,2009,29499000,7642.0,3860.1151531012824,22.0,0.0,0.0,0.0,1.0,0.0
2510402,Olho d'Água - PB,2010,30241000,,,24.0,0.0,0.0,0.0,1.0,0.0
2510402,Olho d'Água - PB,2011,34037000,6862.0,4960.215680559603,34.0,0.0,0.0,0.0,1.0,0.0
2510402,Olho d'Água - PB,2012,35756000,6796.0,5261.330194231901,39.0,0.0,0.0,0.0,1.0,1.0
2510402,Olho d'Água - PB,2013,38181000,6790.0,5623.1222385861565,48.0,0.0,1.0,0.0,1.0,1.0
